OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
40823,46th Ave&Santiago St NW-NS/PS,46AVSNT0,46AVSNTG,3596,37.743737,-122.504834,0,SANTIAGO ST,46TH AVE,NS,NW,None,1,20230512124615,14808806,141,None,POINT (-122.50484 37.743736),39,39,10,7,35
41508,Diamond St&Bosworth St SW-FS/BZ,DIAMBOS0,DIAMBOSW,4387,37.733452,-122.434217,0,BOSWORTH ST,DIAMOND ST,FS,SW,BZ,0,20230512124615,14810362,141,None,POINT (-122.43422 37.73345),96,96,9,5,41
40801,16th St&Bryant St N-MB/BZ,16STBRY1,16STBRYT,3281,37.765658,-122.410294,0,BRYANT ST,16TH ST,NS,NE,BZ,1,20230512124615,14808651,141,None,POINT (-122.41029 37.76566),53,53,3,9,20
41544,Font Blvd&Gonzalez Dr E-NS/SB,FONTGNL1,FONTGNLZ,4707,37.716782,-122.475758,0,GONZALEZ DR,FONT BLVD,NS,EA,None,0,20230512124615,14810902,141,None,POINT (-122.47576 37.71678),42,42,10,8,16
43494,Brazil Ave&Munich St W-NS/PS,BRZLMUN0,BRZLMUNI,3764,37.7209,-122.42699,0,MUNICH ST,BRAZIL AVE,NS,WE,FL,0,20230512124615,14817628,141,None,POINT (-122.42699 37.7209),90,90,9,1,7
41568,Fillmore St&Sacramento St NW-NS/BZ,FILLSAC0,FILLSACO,4637,37.789925,-122.4341,0,SACRAMENTO ST,FILLMORE ST,NS,NW,BZ,1,20230512124615,14810945,141,None,POINT (-122.4341 37.789925),102,102,4,6,30
43244,Randolph St&Bright St NE-NS/PS,RNDOBRG1,RNDOBRGT,6174,37.714348,-122.463392,0,BRIGHT ST,RANDOLPH ST,NS,NE,None,0,20230512124615,14814334,141,None,POINT (-122.463394 37.714348),65,65,10,1,24
43099,Sloat Blvd&41st Ave N-FS/BZ,SLOA41A1,SLOA41AV,6446,37.734567,-122.499294,0,41ST AVE,SLOAT BLVD,FS,NO,BZ,0,20230512124615,14818798,141,None,POINT (-122.49929 37.734566),40,40,10,7,35
41255,California St&Davis St NE-NS,CALIDAV0,CALIDAVS,3855,37.793589,-122.397462,0,DRUMM ST,CALIFORNIA ST,NS,NE,None,0,20230512124615,14809564,141,None,POINT (-122.39746 37.79359),108,108,6,3,8
42943,Evans Ave&Quint St W-NS/SB,EVANQUN0,None,7285,37.744039,-122.390473,0,QUINT ST,EVANS AVE,None,None,None,0,20230512124615,14818613,141,None,POINT (-122.39047 37.744038),86,86,2,9,1
41146,Connecticut St&25TH St SE-NS/BB,CONN25S1,CONN25ST,4128,37.752287,-122.396482,0,25TH ST,CONNECTICUT ST,FS,NE,None,0,20230512124615,14809678,141,None,POINT (-122.396484 37.75229),54,54,2,9,1
42295,Pennsylvania AVE & 23rd ST NS  SE,PENN23S1,None,7527,37.755015,-122.392791,0,23RD ST,PENNSYLVANIA AVE,None,None,None,0,20230512124615,14819544,141,None,POINT (-122.39279 37.755016),54,54,2,9,26
43057,Moscow St&Brazil Ave N-NS,MSCWBRZ0,MSCWBRZL,5698,37.72136,-122.42762,0,BRAZIL AVE,MOSCOW ST,NS,NO,FL,0,20230512124615,14817203,141,None,POINT (-122.42762 37.72136),90,90,9,1,7
43184,Divisadero St&Geary Blvd NE-FS/BZ,DIVIGEA1,DIVIGEAR,4421,37.783375,-122.439412,0,GEARY BLVD,DIVISADERO ST,FS,NE,BZ,1,20230512124615,14817325,141,None,POINT (-122.439415 37.783375),103,103,4,11,15
42807,Powell St&Filbert St NW-NS/PS,POWLFIL0,POWLFILB,6054,37.80131,-122.4111,0,FILBERT ST,POWELL ST,NS,NW,None,0,20230512124615,14816958,141,None,POINT (-122.4111 37.80131),106,106,6,3,23
42989,Frida Kahlo Way&Judson Ave SW-FS/BZ,FRIDJDS0,PHELJDSN,5925,37.727867,-122.452453,0,JUDSON AVE,PHELAN AVE,FS,SW,BZ,0,20230512124615,14817177,141,None,POINT (-122.45245 37.727867),71,71,9,8,41
42369,3rd St&Paul Ave SW-FS/SB,.3STPAUL,None,7171,37.722262,-122.395839,0,GILMAN AVE,03RD ST,None,SW,None,0,20230512124615,14816547,141,None,POINT (-122.395836 37.722263),88,88,2,9,1
41922,Lincoln Blvd&Bowley St SE-NS/SB,LINCBOW0,LINCBOWL,5263,37.788393,-122.482457,0,BOWLEY ST,LINCOLN BLVD,NS,SE,None,0,20230512124615,14812018,141,None,POINT (-122.48246 37.78839),3,3,,6,27
41714,Hayes St&Masonic Ave SE-FS/BZ,HAYSMSI1,HAYSMSIC,5002,37.773926,-122.446003,0,MASONIC AVE,HAYES ST,FS,SE,BZ,1,20230512124615,14811369,141,None,POINT (-122.44601 37.773926),24,24,7,11,18
40886,9th Ave&Kirkham St NW-NS/BZ,.9AVKIR0,9AVKIRK,3216,37.760407,-122.466149,0,KIRKHAM ST,9TH AVE,NS,NW,BZ,1,20230512124615,14808485,141,None,POINT (-122.46615 37.760406),109,109,10,8,14
43209,Persia Ave&Mission St E-NS/BZ,PERSMIS1,PERSMISS,5912,37.723147,-122.435845,0,MISSION ST,PERSIA AVE,NS,EA,BZ,0,20230512124615,14818856,141,None,POINT (-122.435844 37.72315),90,90,9,1,7
41270,Church St&27TH St SE-NS/PS,CHUR27S1,CHUR27ST,3998,37.746781,-122.426893,0,27TH ST,CHURCH ST,NS,SE,None,1,20230512124615,14809611,141,None,POINT (-122.426895 37.74678),84,84,9,5,22
41250,Cole St&Alma St SE-NS/PS,COLEALM1,COLEALMA,4090,37.76313,-122.44938,0,ALMA ST,COLE ST,NS,SE,None,0,20230512124615,14809551,141,None,POINT (-122.44938 37.76313),114,114,7,11,3
41723,1100 Lake Merced Blvd W-MB/SB,L M 1100,L M 1100,4829,37.709312,-122.485294,0,None,LAKE MERCED BLVD,MB,WE,None,0,20230512124615,14811205,141,None,POINT (-122.48529 37.709312),43,43,10,8,16
43711,Market St&7th St S-NS/SI,MRKT 7S1,MRKT 7ST,5650,37.780363,-122.412613,0,7TH ST,MARKET ST,NS,SO,SI,0,20230512124615,14816282,141,None,POINT (-122.41261 37.78036),32,32,5,10,34
40859,19th Ave&Eucalyptus Dr SE-FS/BB,19AVEUC1,19AVEUCA,3355,37.7313,-122.474759,0,EUCALYPTUS DR,19TH AVE,NS,SE,BZ,0,20230512124615,14808703,141,None,POINT (-122.47476 37.7313),62,62,10,8,41
42478,23rd Ave&Lincoln Way SW-FS/SB,23AVLWA0,23AVLWAY,3445,37.765026,-122.481609,0,LINCOLN WY,23RD AVE,FS,SW,None,0,20230512124615,14815113,141,None,POINT (-122.481606 37.765026),39,39,10,7,35
42263,Powell St&Sutter St SW-FS,POWLSUT1,POWLSUTT,6076,37.789061,-122.408642,0,SUTTER ST,POWELL ST,FS,SW,None,0,20230512124615,14816502,141,None,POINT (-122.408646 37.789062),19,19,6,3,21
43236,Sunnydale Ave&Garrison Ave SW-NS,SUNYGAR0,SUNYGARR,6573,37.710981,-122.413024,0,ARGONAUT AVE,GARRISON AVE,NS,SW,None,0,20230512124615,14814317,141,None,POINT (-122.413025 37.71098),75,75,9,9,40
41484,The Embarcadero&Ferry Term E-MB/SI,EMBRFRR1,EMBRFRRY,4513,37.79489,-122.393552,0,None,THE EMBARCADERO,NS,SE,None,0,20230512124615,14810579,141,None,POINT (-122.393555 37.79489),108,108,6,3,8
43014,Visitacion Ave&Cora St W-NS/PS,VISICOR1,VISICORA,6848,37.71168,-122.40898,0,CORA ST,VISITACION AVE,NS,WE,None,0,20230512124615,14814132,141,None,POINT (-122.40898 37.71168),75,75,9,9,40
42863,Jackson St&Van Ness Ave NE-NS/BZ,JACKV.N0,JACKV.N.,5165,37.793999,-122.422867,0,VAN NESS AVE,JACKSON ST,NS,NE,BZ,1,20230512124615,14813983,141,None,POINT (-122.42287 37.794),105,105,4,3,32
42812,Sutter St&Laguna St NW-FS/BZ,SUTTLGN0,SUTTLGNA,6599,37.786724,-122.428706,0,LAGUNA ST,SUTTER ST,FS,NW,BZ,1,20230512124615,14816982,141,None,POINT (-122.4287 37.786724),101,101,4,11,30
43751,Skyview Way&Gladeview Dr NW-NS/SB,SKVWGLDV,SKVWGLVW,6428,37.749942,-122.450335,0,GLADEVIEW WAY,SKYVIEW WAY,NS,NW,None,0,20230512124615,14814803,141,None,POINT (-122.45033 37.749943),48,48,7,8,38
42445,Main St&Folsom St NE-FS/BZ,MAINFOLS,,7992,37.789509,-122.391905,,HOWARD ST,MAIN ST,,,,,20230512124615,14819730,141,None,POINT (-122.39191 37.78951),108,108,1,10,8
42732,San Jose Ave&Lakeview Ave N-NS/PS,S J LKV1,S J LKVW,6265,37.71633,-122.450368,0,LAKEVIEW AVE,SAN JOSE AVE,NS,NO,None,0,20230512124615,14816881,141,None,POINT (-122.45037 37.71633),81,81,10,1,24
42972,Sacramento St&Buchanan St SW-NS/BZ,SACOBUC1,SACOBUCH,6292,37.790194,-122.430855,0,BUCHANAN ST,SACRAMENTO ST,NS,SW,BZ,1,20230512124615,14815608,141,None,POINT (-122.430855 37.790195),102,102,4,6,30
42395,Union St&Buchanan St NE-NS/BZ,UNINBUCH,UNINBUCH,7056,37.797578,-122.432107,0,BUCHANAN ST,UNION ST,NS,NE,BZ,0,20230512124615,14818121,141,None,POINT (-122.432106 37.797577),15,15,4,6,13
43760,Palou Ave&Ingalls St N-MB/SB,PALUING1,PALUINGL,5868,37.72942,-122.38273,0,INGALLS ST,PALOU AVE,MB,NO,None,0,20230512124615,14814847,141,None,POINT (-122.38273 37.72942),78,78,2,9,1
41705,Hyde St&Broadway SE-MI,HYDEBDW0,HYDEBDWY,5062,37.796345,-122.418395,0,BROADWAY,HYDE ST,NS,SE,None,0,20230512124615,14811345,141,None,POINT (-122.418396 37.796345),107,107,6,3,32
43212,Union St&Montgomery St SW-NS/SB,UNINMTG0,UNINMTGY,6776,37.800962,-122.404508,0,MONTGOMERY ST,UNION ST,NS,SW,None,0,20230512124615,14818863,141,None,POINT (-122.40451 37.80096),18,18,6,3,23
42552,Mission St&16th St SW-FS/BB,MISS16S0,MISS16ST,5552,37.764804,-122.419737,0,16TH ST,MISSION ST,FS,SW,BB,1,20230512124615,14818255,141,None,POINT (-122.41974 37.764805),53,53,3,2,20
43846,Taraval St&17th Ave SW-NS/PS,TARA17A1,TARA17AV,6615,37.743069,-122.47366,0,17TH AVE,TARAVAL ST,NS,SW,None,0,20230512124615,14814892,141,None,POINT (-122.47366 37.74307),46,46,10,8,41
43298,Letterman Dr&Tide Bldg N-MB/SB,LTDRTID1,LTDRTIDE,5293,37.799382,-122.451849,0,LINCOLN BLVD,LETTERMAN DR,MB,NO,None,0,20230512124615,14817419,141,None,POINT (-122.45185 37.79938),3,3,,6,27
43666,Van Ness Ave&Bush St NS-S/SI,V N BUS3,,8092,37.788449,-122.421918,,BUSH ST,VAN NESS AVE,,,,,20230512124615,14814689,141,None,POINT (-122.42192 37.78845),50,50,4,6,21
41320,Diamond St&Sussex St NW-NS/PS,DIAMSUS0,DIAMSUSX,4405,37.73731,-122.43475,0,SUSSEX ST,DIAMOND ST,NS,NW,FL,0,20230512124615,14810234,141,None,POINT (-122.43475 37.73731),96,96,9,5,10
43702,Sloat Blvd&Sylvan Dr SW-NS/BZ,SLOASYL1,SLOASYLV,6462,37.734125,-122.485834,0,SYLVAN DR,SLOAT BLVD,NS,SW,BZ,0,20230512124615,14816263,141,None,POINT (-122.48583 37.734123),62,62,10,8,35
42144,3rd St&Oakdale/Palou N-NS SI,3ST OKP1,None,7392,37.73435,-122.390893,0,OAKDALE AVE,03RD ST,None,None,None,0,20230512124615,14813214,141,None,POINT (-122.39089 37.73435),87,87,2,9,1
43881,Font Blvd & Mashouf Wellness Center W/NS-SB,FONTMWC0,,7808,37.722759,-122.483629,0,ARBALLO DR,FONT BLVD,,,,0,20230512124615,14819842,141,None,POINT (-122.48363 37.72276),42,42,10,8,16
43772,Crescent Ave&Ellsworth St SW-NS/PS,CRESEWTH,None,7209,37.734733,-122.415052,0,ELLSWORTH ST,CRESCENT AVE,None,SW,None,,20230512124615,14814867,141,None,POINT (-122.415054 37.734734),83,83,9,2,2
43321,Sunset Blvd&Moraga St SE-NS/SB,SUNSMOR1,SUNSMORA,6538,37.755162,-122.495263,0,MORAGA ST,SUNSET BLVD,NS,SE,None,0,20230512124615,14818960,141,None,POINT (-122.49526 37.75516),39,39,10,7,35
41621,Hayes St&Gough St NW-FS/BZ,HAYSGOU0,HAYSGOUG,4996,37.776893,-122.423326,0,GOUGH ST,HAYES ST,FS,NW,BZ,0,20230512124615,14810802,141,None,POINT (-122.423325 37.776894),22,22,4,11,9
41773,Hoffman Ave&23rd St SE-NS/PS,HOFF23S0,HOFF23ST,5032,37.75241,-122.44074,0,23RD ST,HOFFMAN AVE,NS,SE,None,0,20230512124615,14811545,141,None,POINT (-122.44074 37.75241),51,51,3,5,22
43566,24th St&South Van Ness Ave NE-NS,24STSOV0,24STSOVN,3483,37.752445,-122.416156,0,SOUTH VAN NESS AVE,24TH ST,NS,NE,None,0,20230512124615,14814660,141,None,POINT (-122.41615 37.752445),53,53,3,2,20
43073,Grafton Ave&Capitol Ave NE-NS/PS,GRAFCAP1,None,7194,37.720104,-122.459072,0,CAPITOL AVE,GRAFTON AVE,None,NE,None,0,20230512124615,14817231,141,None,POINT (-122.45907 37.720104),64,64,10,1,24
42814,Kansas St&23rd St IB SE-NS/BZ,KANS23S1,KANS23ST,5227,37.75443,-122.402485,0,23RD ST,KANSAS ST,NS,SE,BZ,1,20230512124615,14816995,141,None,POINT (-122.40249 37.75443),54,54,2,9,26
43313,Masonic Ave&Oak St SE-NS/BZ,MSICOAK1,MSICOAK,5716,37.771963,-122.445625,0,OAK ST,MASONIC AVE,NS,SE,BZ,0,20230512124615,14817460,141,None,POINT (-122.445625 37.77196),25,25,7,11,3
43221,Presidio Ave&Sutter St NE-FS/PS,PRESSUT1,PRESSUTT,6098,37.784535,-122.446197,0,SUTTER ST,PRESIDIO AVE,FS,NE,None,0,20230512124615,14818915,141,None,POINT (-122.4462 37.784534),103,103,8,6,31
43830,Fillmore St&Haight St SW-FS/SB,FILLHAI2,None,7636,37.772069,-122.430473,,LAUSSAT ST,FILLMORE ST,None,None,None,,20230512124615,14819506,141,None,POINT (-122.43047 37.772068),26,26,4,11,9
41381,Columbus Ave&Broadway N-FS/BZ,COLMBDW0,COLMBDWY,4101,37.798123,-122.406897,0,BROADWAY,COLUMBUS AVE,FS,NO,BZ,0,20230512124615,14809934,141,None,POINT (-122.4069 37.798122),106,106,6,3,23
41443,The Embarcadero&Howard St SW-FS/SB,EMBRHWR0,EMBRHWRD,4520,37.792159,-122.391066,0,HOWARD ST,THE EMBARCADERO,FS,SW,None,0,20230512124615,14810601,141,None,POINT (-122.39107 37.79216),108,108,1,10,8
42738,Taraval St&40th Ave SW-NS/SI,TARA40A1,TARA40AV,6633,37.74199,-122.498316,0,40TH AVE,TARAVAL ST,NS,SW,None,0,20230512124615,14818373,141,None,POINT (-122.498314 37.74199),39,39,10,7,35
41749,Judah St&16th Ave N-MI/SI,JUDA16A0,JUDA16AV,5198,37.76194,-122.473632,0,16TH AVE,JUDAH ST,MI,NO,SI,0,20230512124615,14811015,141,None,POINT (-122.47363 37.76194),109,109,10,11,14
43318,Taraval St&46th Ave NE-NS/SI,TARA46A0,TARA46AV,6638,37.741823,-122.50449,0,46TH AVE,TARAVAL ST,NS,NE,None,0,20230512124615,14818948,141,None,POINT (-122.50449 37.74182),39,39,10,7,35
43428,O'Farrell St&Grant Ave S-MB/BB,OFARGRN1,OFARGRNT,5810,37.786642,-122.405629,0,GRANT AVE,OFARRELL ST,MB,SO,BB,0,20230512124615,14819051,141,None,POINT (-122.40563 37.78664),19,19,6,3,8
40755,Baker Beach Parking Lot SW-FS/SB,BOWLGIB0,BOWLGIBS,3023,37.790249,-122.482263,0,GIBSON RD,BOWLEY ST,FS,SW,None,0,20230512124615,14808345,141,None,POINT (-122.48226 37.79025),3,3,,6,27
43280,Monterey Blvd&San Aleso Ave W-NS/SB,MTRYSNA1,MTRYSNAL,5442,37.732283,-122.46455,0,SAN ALESO AVE,MONTEREY BLVD,NS,WE,None,0,20230512124615,14815900,141,None,POINT (-122.46455 37.732285),63,63,10,8,41
43657,Fulton St&18TH Ave,FULT18A3,,7721,37.772834,-122.476524,0,18TH AVE,FULTON ST,,,,0,20230512124615,14819319,141,None,POINT (-122.476524 37.772835),9,9,8,4,12
41242,Geary Blvd&20TH Ave SW-NS/BZ,GEAR20A1,GEAR20AV,4266,37.780221,-122.479484,0,20TH AVE,GEARY BLVD,NS,SW,BZ,1,20230512124615,14809826,141,None,POINT (-122.479485 37.78022),8,8,8,4,29
42949,3rd St&Carroll Ave NE-FS/SI,3ST CAR0,3ST CAR0,7343,37.725491,-122.394222,0,CARROLL AVE,3RD ST,FS,NE,SI,0,20230512124615,14818640,141,None,POINT (-122.39422 37.72549),86,86,2,9,1
41538,Folsom St&Tompkins Ave NW-NS/PS,FOLSTPK1,FOLSTPKN,4701,37.73716,-122.41352,0,TOMPKINS ST,FOLSOM ST,NS,NW,None,0,20230512124615,14810896,141,None,POINT (-122.41352 37.73716),83,83,9,2,2
40969,Ashbury St&Piedmont St SE-NS/PS,ASHBPIE1,ASHBPIED,3664,37.765146,-122.445877,0,PIEDMONT ST,ASHBURY ST,NS,SE,None,0,20230512124615,14809106,141,None,POINT (-122.44588 37.765144),112,112,7,5,3
40889,9th Ave&Lincoln Way SW-FS/BZ,.9AVLWA0,9AVLWAY,3221,37.765689,-122.466517,0,LINCOLN WY,9TH AVE,FS,SW,BZ,1,20230512124615,14808499,141,None,POINT (-122.466515 37.76569),109,109,10,11,14
42290,Persia Ave&Athens St E-NS/PS,PERSATH1,PERSATHN,5907,37.720112,-122.429467,0,ATHENS ST,PERSIA AVE,NS,WE,None,0,20230512124615,14818061,141,None,POINT (-122.42947 37.72011),90,90,9,1,7
42169,Quintara St&26th Ave NE-NS/SB,QUIN26A0,QUIN26AV,6146,37.74838,-122.48345,0,26TH AVE,QUINTARA ST,NS,NE,FL,0,20230512124615,14813361,141,None,POINT (-122.48345 37.74838),39,39,10,7,35
42340,19th Ave&Vicente St SW-FS/BZ,19AVVCT0,19AVVCTE,3399,37.73901,-122.47553,0,VICENTE ST,19TH AVE,FS,SW,BZ,1,20230512124615,14815018,141,None,POINT (-122.47553 37.73901),40,40,10,7,35
41919,Laguna Honda Blvd&Vasquez Ave S-FS,LGHNVSQ0,LGHNVSQZ,5256,37.74602,-122.45816,0,VASQUEZ AVE,LAGUNA HONDA BLVD,FS,SO,None,0,20230512124615,14812015,141,None,POINT (-122.45816 37.74602),49,49,7,8,41
43252,City College Bookstore SE-NS/BZ,FRIDBKS1,PHELBKST,5922,37.7241,-122.45226,0,CLOUD CIR,PHELAN AVE,NS,SE,BZ,1,20230512124615,14814375,141,None,POINT (-122.45226 37.7241),95,95,9,8,41
42285,Wawona St&46th Ave SW-NS/PS,WAWO46A0,WAWO46AV,6932,37.736125,-122.504351,0,46TH AVE,WAWONA ST,NS,SW,None,1,20230512124615,14818007,141,None,POINT (-122.50435 37.736126),40,40,10,7,35
41558,Fillmore St&Hayes St NE-FS/BZ,FILLHAY1,FILLHAYS,4621,37.776106,-122.431197,0,HAYES ST,FILLMORE ST,FS,NE,BZ,1,20230512124615,14810929,141,None,POINT (-122.4312 37.776108),22,22,4,11,9
40930,42nd Ave&Clement St SE-NS/PS,42AVCLM0,42AVCLMT,3566,37.781087,-122.502994,0,CLEMENT ST,42ND AVE,NS,SE,None,0,20230512124615,14809193,141,None,POINT (-122.50299 37.781086),8,8,8,4,29
41825,1650 Geneva Ave N-FS/BZ,GNVA1650,GNVA1650,4795,37.71187,-122.42819,0,None,GENEVA AVE,FS,NO,None,0,20230512124615,14811392,141,None,POINT (-122.42819 37.71187),58,58,9,1,7
41176,Geary Blvd&28TH Ave NE-NS/BZ,GEAR28A0,GEAR28AV,4271,37.780005,-122.487806,0,28TH AVE,GEARY BLVD,NS,NE,BZ,0,20230512124615,14809841,141,None,POINT (-122.48781 37.780006),8,8,8,4,29
41023,Arguello Blvd&Geary Blvd NW-NS/BZ,ARGLGEA0,ARGLGEAR,3649,37.781429,-122.458955,0,GEARY BLVD,ARGUELLO BLVD,NS,NW,BZ,1,20230512124615,14808945,141,None,POINT (-122.458954 37.78143),5,5,8,4,11
41335,Chicago Way&Cordova St N-NS/SB,CHGOCOR1,CHGOCORD,3961,37.708968,-122.434336,0,CORDOVA ST,CHICAGO WAY,NS,NO,None,0,20230512124615,14810269,141,None,POINT (-122.43433 37.70897),58,58,9,1,7
40958,Bryant St&25TH St NW-NS/BZ,BRYT25S0,BRYT25ST,3748,37.7513,-122.40907,0,25TH ST,BRYANT ST,NS,NW,BZ,0,20230512124615,14809069,141,None,POINT (-122.40907 37.7513),53,53,3,2,20
42862,San Jose Ave&Geneva Ave SW-FS/BZ,S J GNV0,S J GNVA,6263,37.720649,-122.446738,0,GENEVA AVE,SAN JOSE AVE,FS,WE,BZ,0,20230512124615,14813968,141,None,POINT (-122.44674 37.72065),80,80,9,1,28
42592,Noriega St&44th Ave NW-FS/BZ,NORI44A0,NORI44AV,5759,37.75316,-122.503088,0,44TH AVE,NORIEGA ST,NS,NE,BZ,0,20230512124615,14815207,141,None,POINT (-122.50309 37.75316),39,39,10,7,35
43355,Mission St&5th St S-NS/BZ,MISS.5S1,MISS.5ST,5535,37.782716,-122.406525,0,05TH ST,MISSION ST,NS,SO,BZ,0,20230512124615,14814400,141,None,POINT (-122.406525 37.782715),32,32,1,10,34
42393,Winston Dr&Lake Merced Blvd NE-NS,WINSL M1,WINSL M,6954,37.727122,-122.483299,0,LAKE MERCED BLVD,WINSTON DR,NS,NE,None,1,20230512124615,14818110,141,None,POINT (-122.4833 37.727123),43,43,10,8,16
42249,Jones St&Post St NW-NS/BZ,JONEPOS0,JONEPOST,5186,37.78781,-122.41344,0,POST ST,JONES ST,NS,NW,BZ,1,20230512124615,14813318,141,None,POINT (-122.41344 37.78781),50,50,6,3,21
41328,California St&Powell St SW-NS,CALIPOW1,CALIPOWL,3891,37.791952,-122.40934,0,POWELL ST,CALIFORNIA ST,NS,SW,None,0,20230512124615,14810248,141,None,POINT (-122.40934 37.79195),16,16,6,3,21
41861,McAllister St&Fillmore St SE-FS/BZ,MCALFIL1,MCALFILL,5392,37.778618,-122.431744,0,FRIENDSHIP CT,MCALLISTER ST,FS,SE,BZ,1,20230512124615,14811916,141,None,POINT (-122.43175 37.778618),97,97,4,11,39
40844,22nd St&Minnesota St NE-NS,22STMIN0,22STMINN,3436,37.75787,-122.39008,0,MINNESOTA ST,22ND ST,NS,NE,None,0,20230512124615,14808670,141,None,POINT (-122.39008 37.75787),55,55,2,9,26
41222,Church St&17TH St **-MI,CHUR17S1,CHUR17ST,3986,37.76281,-122.4285,0,17TH ST,CHURCH ST,MI,None,None,0,20230512124615,14809787,141,None,POINT (-122.4285 37.76281),37,37,3,5,5
41432,Larkin St&O'Farrell St SE-NS/BZ,LARKOFA1,LARKOFAR,4851,37.785084,-122.417792,0,OFARRELL ST,LARKIN ST,NS,SE,BZ,1,20230512124615,14810458,141,None,POINT (-122.41779 37.785084),20,20,5,10,36
40938,18th St&Eureka St NE-NS/BZ,18STERK1,18STERKA,3332,37.760765,-122.438154,0,EUREKA ST,18TH ST,NS,NE,BZ,0,20230512124615,14809203,141,None,POINT (-122.438156 37.760765),115,115,3,5,5
41060,California St&Larkin St NE-NS,CALILAR0,CALILARK,3873,37.790866,-122.41889,0,LARKIN ST,CALIFORNIA ST,NS,NE,None,0,20230512124615,14809520,141,None,POINT (-122.41889 37.790867),16,16,6,3,21
41663,Hudson Ave&Mendell St W-NS,HUDSMENW,HUDSMEND,5049,37.739,-122.38654,0,MENDELL ST,HUDSON AVE,NS,WE,FL,0,20230512124615,14810874,141,None,POINT (-122.38654 37.739),86,86,2,9,1
41455,Eddy St&Gough St SW-NS/BZ,EDDYGOU1,EDDYGOUG,4478,37.7824,-122.424201,0,GOUGH ST,EDDY ST,NS,SW,BZ,1,20230512124615,14810629,141,None,POINT (-122.4242 37.7824),100,100,4,11,39
41285,Garfield St&Victoria St SW-NS/PS,GARFVIC0,GARFVICT,4254,37.719613,-122.465452,0,VICTORIA ST,GARFIELD ST,NS,SW,None,0,20230512124615,14810077,141,None,POINT (-122.465454 37.719612),64,64,10,1,24
41580,Folsom St&1ST St E-FS/BB,FOLS 1S1,FOLS 1ST,4655,37.787316,-122.394326,0,GROTE PL,FOLSOM ST,FS,EA,BZ,0,20230512124615,14810968,141,None,POINT (-122.394325 37.787315),30,30,1,10,8
41729,Ingalls St&Harbor Rd SE-NS/PS,INGLHRB0,INGLHRBR,5108,37.7333,-122.37984,0,HARBOR RD,INGALLS ST,NS,SE,None,0,20230512124615,14811227,141,None,POINT (-122.37984 37.7333),78,78,2,9,1
41738,515 John Muir Dr SW-MB/BZ,J M H511,J M H515,5126,37.71607,-122.49539,0,None,JOHN MUIR DR,MB,SW,None,0,20230512124615,14811258,141,None,POINT (-122.49539 37.71607),43,43,10,8,16
40691,Balboa St&6TH Ave NW-FS/BZ,BBOA 6A0,BBOA 6AV,3034,37.777289,-122.464158,0,6TH AVE,BALBOA ST,FS,NW,BZ,1,20230512124615,14808373,141,None,POINT (-122.46416 37.77729),5,5,8,4,11
43633,Potrero Ave&16th St SW-FS/BZ,POTR16S0,POTR16ST,6027,37.76549,-122.40769,0,16TH ST,POTRERO AVE,FS,SW,BZ,0,20230512124615,14819252,141,None,POINT (-122.40769 37.76549),53,53,3,9,20
41890,METRO TERMINAL-NS/SI,MTROTER0,MTROTERM,5418,37.721809,-122.447425,0,None,I-280 N ON RAMP,NS,,SI,0,20230512124615,14812099,141,None,POINT (-122.447426 37.72181),80,80,9,1,28
42998,3rd St&Evans Ave NE-FS/SI,3ST EVA0,3ST EVA0,7352,37.742726,-122.38792,0,EVANS AVE,3RD ST,FS,NE,SI,0,20230512124615,14818676,141,None,POINT (-122.38792 37.742725),56,56,2,9,1
41634,The Embarcadero&Washington St SW,EMBRWAF0,EMBRWASH,4534,37.796355,-122.395181,0,WASHINGTON ST,THE EMBARCADERO,FS,SW,SI,0,20230512124615,14810826,141,None,POINT (-122.39518 37.796356),108,108,6,3,8
41945,Mission St&2nd St S-NS/BZ,MISS 2S1,MISS 2ST,5530,37.78787,-122.39985,0,02ND ST,MISSION ST,NS,SO,BZ,0,20230512124615,14811800,141,None,POINT (-122.39985 37.78787),32,32,1,10,8
41834,Howth St&Geneva Ave W-FS,HOWTGNV0,HOWTGNVA,5038,37.72193,-122.45028,0,GENEVA AVE,HOWTH ST,FS,WE,FL,0,20230512124615,14811453,141,None,POINT (-122.45028 37.72193),81,81,10,1,24
43872,Townsend St & 5 St S-FS/BZ,TOWN5ST0,None,7957,37.775646,-122.396672,0,05TH ST,TOWNSEND ST,None,None,None,0,20230512124615,14819802,141,None,POINT (-122.396675 37.775646),34,34,1,10,4
42849,Mason St&Broadway NW-NS,MASNBDW1,MASNBDWY,5356,37.797351,-122.412009,0,BROADWAY,MASON ST,NS,NW,None,1,20230512124615,14813932,141,None,POINT (-122.41201 37.79735),107,107,6,3,21
